Idade,Genero,Cor/raca/etnia,PCD,Oportunidade de Progressão de Carreira,UF,Regiao onde mora,Nivel de Ensino,Area de Formação,Situação atual de Trabalho,Setor,Cargo,Nivel,Forma de Trabalho,Atuação
22,Masculino,Branca,Não,,RJ,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Indústria,Cientista de Dados/Data Scientist,Júnior,Modelo 100% remoto,Ciência de Dados
24,Masculino,Amarela,Não,,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Cientista de Dados/Data Scientist,Júnior,Modelo híbrido com dias fixos de trabalho presencial,Ciência de Dados
32,Masculino,Branca,Não,,RJ,Sudeste,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,Desempregado e não estou buscando recolocação,,,,,Outra atuação
23,Feminino,Parda,Não,0.0,BA,Nordeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Outra Opção,Júnior,Modelo 100% remoto,Análise de Dados
48,Feminino,Branca,Não,,BA,Nordeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área da Saúde,,,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Gestor
31,Masculino,Branca,Não,,PE,Nordeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,"Desempregado, buscando recolocação",,,,,Buscando oportunidade na área de dados
39,Masculino,Parda,Não,,GO,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,,,Modelo 100% remoto,Gestor
23,Masculino,Preta,Não,,RN,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Marketing,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,Modelo 100% remoto,Análise de Dados
29,Feminino,Branca,Não,1.0,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Outra Opção,Cientista de Dados/Data Scientist,Pleno,Modelo híbrido com dias fixos de trabalho presencial,Ciência de Dados
29,Masculino,Parda,Não,1.0,ES,Sudeste,Mestrado,Outras Engenharias,Empregado (CLT),Internet/Ecommerce,,,Modelo 100% remoto,Gestor
29,Masculino,Amarela,Não,,PE,Nordeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Área da Saúde,Analista de BI/BI Analyst,Pleno,Modelo 100% presencial,Análise de Dados
38,Masculino,Branca,Não,,SP,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,,,Modelo 100% remoto,Gestor
24,Masculino,Preta,Não,1.0,PR,Sul,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Outra Opção,Analista de BI/BI Analyst,Júnior,Modelo híbrido com dias fixos de trabalho presencial,Análise de Dados
27,Masculino,Branca,Não,,CE,Nordeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Analista de Negócios/Business Analyst,Júnior,Modelo 100% remoto,Análise de Dados
27,Masculino,Branca,Não,,RJ,Sudeste,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Outra Opção,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,Modelo 100% remoto,Engenharia de Dados
33,Masculino,Parda,Não,,SP,Sudeste,Mestrado,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,Cientista de Dados/Data Scientist,Sênior,Modelo 100% remoto,Ciência de Dados
23,Masculino,Branca,Não,,MG,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Outra Opção,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,Modelo 100% remoto,Engenharia de Dados
29,Masculino,Parda,Não,,RJ,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Cientista de Dados/Data Scientist,Pleno,Modelo 100% remoto,Ciência de Dados
31,Masculino,Branca,Não,,GO,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Analista de BI/BI Analyst,Pleno,Modelo 100% remoto,Engenharia de Dados
35,Masculino,Parda,Não,,PR,Sul,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empreendedor ou Empregado (CNPJ),Outra Opção,Analista de BI/BI Analyst,Pleno,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Análise de Dados
23,Masculino,Parda,Não,0.0,BA,Nordeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Varejo,,,Modelo híbrido com dias fixos de trabalho presencial,Gestor
46,Masculino,Branca,Não,,RJ,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Outra Opção,Sênior,Modelo 100% remoto,Outra atuação
37,Masculino,Branca,Não,,AP,Norte,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Tecnologia/Fábrica de Software,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Análise de Dados
46,Feminino,Branca,Não,,SP,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,Outra atuação
27,Masculino,Branca,Não,,PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Área de Consultoria,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Engenharia de Dados
24,Feminino,Branca,Não,0.0,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área da Saúde,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,Modelo 100% remoto,Análise de Dados
20,Masculino,Branca,Não,,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,Analista de BI/BI Analyst,Júnior,Modelo híbrido com dias fixos de trabalho presencial,Análise de Dados
30,Masculino,Parda,Não,0.0,PR,Sul,Pós-graduação,Outras Engenharias,Empregado (CLT),Outra Opção,Analista de Dados/Data Analyst,Pleno,Modelo 100% remoto,Análise de Dados
30,Masculino,Branca,Não,,RS,Sul,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Internet/Ecommerce,,,Modelo 100% remoto,Gestor
35,Masculino,Parda,Não,,ES,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Varejo,,,Modelo 100% remoto,Gestor
42,Masculino,Parda,Não,,RS,Sul,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Imobiliário/ Construção Civil,Analista de Suporte/Analista Técnico,Sênior,Modelo 100% presencial,Engenharia de Dados
25,Masculino,Parda,Não,,DF,Centro-oeste,Pós-graduação,Química / Física,Empregado (CLT),Tecnologia/Fábrica de Software,Cientista de Dados/Data Scientist,Júnior,Modelo 100% presencial,Análise de Dados
31,Masculino,Branca,Não,,RJ,Sudeste,Mestrado,Química / Física,Empregado (CLT),Varejo,Cientista de Dados/Data Scientist,Sênior,Modelo 100% remoto,Ciência de Dados
30,Feminino,Branca,Não,,SP,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Setor Alimentício,Analista de Dados/Data Analyst,Sênior,Modelo 100% presencial,Análise de Dados
30,Feminino,Branca,Não,1.0,SP,Sudeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Finanças ou Bancos,Cientista de Dados/Data Scientist,Júnior,Modelo 100% remoto,Análise de Dados
32,Masculino,Parda,Não,,RJ,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Analista de Dados/Data Analyst,Júnior,Modelo 100% remoto,Análise de Dados
34,Masculino,Amarela,Não,,ES,Sudeste,Mestrado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Setor Imobiliário/ Construção Civil,,,Modelo 100% presencial,Gestor
45,Masculino,Preta,Não,1.0,MG,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Área de Consultoria,,,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Gestor
37,Masculino,Branca,Não,,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Telecomunicação,Analista de Suporte/Analista Técnico,Pleno,Modelo 100% presencial,Outra atuação
20,Masculino,Branca,Não,,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Júnior,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Ciência de Dados
31,Masculino,Branca,Não,,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Setor Alimentício,,,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Gestor
30,Masculino,Branca,Não,,SP,Sudeste,Mestrado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Engenheiro de Machine Learning/ML Engineer/AI Engineer,Pleno,Modelo híbrido com dias fixos de trabalho presencial,Ciência de Dados
33,Masculino,Branca,Não,,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Telecomunicação,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,Modelo 100% remoto,Engenharia de Dados
20,Feminino,Preta,Não,1.0,GO,Centro-oeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,Buscando oportunidade na área de dados
25,Feminino,Parda,Não,0.0,AL,Nordeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Área de Consultoria,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Júnior,Modelo 100% presencial,Análise de Dados
30,Feminino,Branca,Não,0.0,SP,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Varejo,Cientista de Dados/Data Scientist,Sênior,Modelo 100% remoto,Ciência de Dados
33,Feminino,Branca,Não,,SE,Nordeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,"Desempregado, buscando recolocação",,,,,Buscando oportunidade na área de dados
33,Feminino,Branca,Não,1.0,RJ,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área da Saúde,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,Modelo 100% remoto,Engenharia de Dados
43,Masculino,Branca,Não,,MG,Sudeste,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,,,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Gestor
48,Masculino,Branca,Não,,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área da Saúde,Outra Opção,Sênior,Modelo 100% remoto,Engenharia de Dados
30,Masculino,Branca,Não,,RN,Nordeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Setor Público,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Júnior,Modelo 100% presencial,Engenharia de Dados
30,Feminino,Amarela,Não,,PR,Sul,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Estagiário,Finanças ou Bancos,Cientista de Dados/Data Scientist,Júnior,Modelo 100% remoto,Ciência de Dados
34,Feminino,Parda,Não,,SP,Sudeste,Doutorado ou Phd,Outras Engenharias,Empregado (CLT),Outra Opção,Analista de Dados/Data Analyst,Pleno,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Análise de Dados
32,Masculino,Branca,Não,,SP,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Engenharia de Dados
25,Masculino,Branca,Não,,PI,Nordeste,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,Analista de Dados/Data Analyst,Júnior,Modelo 100% remoto,Análise de Dados
24,Masculino,Branca,Não,,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,Analista de Negócios/Business Analyst,Pleno,Modelo híbrido com dias fixos de trabalho presencial,Outra atuação
48,Masculino,Parda,Não,,RJ,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,,,Modelo 100% remoto,Gestor
28,Masculino,Branca,Não,,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Tecnologia/Fábrica de Software,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,Modelo 100% remoto,Engenharia de Dados
29,Feminino,Branca,Não,1.0,RJ,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Educação,,,Modelo híbrido com dias fixos de trabalho presencial,Gestor
34,Feminino,Branca,Não,1.0,RS,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,Analista de Dados/Data Analyst,Pleno,Modelo 100% remoto,Análise de Dados
34,Masculino,Branca,Não,,RS,Sul,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Cientista de Dados/Data Scientist,Sênior,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Ciência de Dados
26,Feminino,Parda,Não,0.0,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,DBA/Administrador de Banco de Dados,Sênior,Modelo híbrido com dias fixos de trabalho presencial,Outra atuação
43,Masculino,Parda,Não,,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,Buscando oportunidade na área de dados
24,Masculino,Branca,Não,,SP,Sudeste,Graduação/Bacharelado,Ciências Sociais,Empregado (CLT),Outra Opção,Analista de Dados/Data Analyst,Júnior,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Análise de Dados
25,Masculino,Branca,Não,,PR,Sul,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Varejo,Analista de BI/BI Analyst,Pleno,Modelo 100% presencial,Análise de Dados
26,Masculino,Branca,Não,,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Seguros ou Previdência,Cientista de Dados/Data Scientist,Pleno,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Ciência de Dados
24,Masculino,Parda,Não,,PE,Nordeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Setor Imobiliário/ Construção Civil,Outras Engenharias (não inclui dev),Júnior,Modelo híbrido com dias fixos de trabalho presencial,Análise de Dados
39,Masculino,Branca,Não,,ES,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,Modelo 100% remoto,Engenharia de Dados
28,Feminino,Branca,Não,1.0,RN,Nordeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Indústria,Analista de Suporte/Analista Técnico,Pleno,Modelo 100% presencial,Análise de Dados
29,Masculino,Branca,Não,,MG,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Filantropia/ONG's,,,Modelo híbrido com dias fixos de trabalho presencial,Gestor
24,Masculino,Parda,Não,,SP,Sudeste,Graduação/Bacharelado,Ciências Sociais,Empregado (CLT),Tecnologia/Fábrica de Software,Analista de Negócios/Business Analyst,Pleno,Modelo 100% remoto,Análise de Dados
